Date,rstar (filtered),g (filtered),z (filtered),output gap (filtered),,All results are output from the Stage 3 model.,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g,,rrgap,,Date,rstar (smoothed),g (smoothed),z (smoothed),output gap (smoothed)
1985-01-01,9.1154018124345,6.02026263172462,0.0850078648475798,-1.31482371223603,,Parameter Point Estimates,,,,,,,,,,,,,,,,,,,-1.7207828964345,,1985-01-01,6.39454573698076,3.8187555744459,0.666412375311905,-0.497487007307313
1985-04-01,8.2607285367049,5.52132402296761,-0.0212574977465109,-1.00940369915327,,a_1,a_2,a_3,b_1,b_2,b_3,b_4,b_5,c,sigma_1,sigma_2,sigma_4,a_1 + a_2,,,,,,,-1.2999292617049,,1985-04-01,6.5518818599391,3.77447537399047,0.8901687989534,0.0209065192029811
1985-07-01,8.17311806143693,5.38122856686082,0.101275211145701,-0.265533143225298,,1.0291302496709,-0.324684591840444,-0.025,0.30097346583475,0.298370257808528,0.366281664580186,0.00276053436380452,0.0250041220256425,1.5,0.6626436521141,0.667138936421697,0.773226488306288,0.704445657830453,,,,,,,-1.21772598343693,,1985-07-01,6.65761372606717,3.73578688292419,1.05393340168089,0.733775467045177
1985-10-01,7.88466585181432,5.24887076544044,0.0113597036536546,-0.188461540857816,,,,,,,,,,,,,,,,,,,,,-0.162120198814315,,1985-10-01,6.67944044108734,3.69152896927312,1.14214698717767,1.17443840168499
1986-01-01,7.05508265358498,4.52357517755845,0.269719887247309,0.246743488921368,,,,,,,,,,,,,,,,,,,,,0.169869855415021,,1986-01-01,6.69204254891418,3.65039055810444,1.21645671175752,0.704491970516756
1986-04-01,6.13268257819125,3.92871618655507,0.239608298358646,-0.112732197366711,,,,,,,,,,,,,,,,,,,,,0.36111863480875,,1986-04-01,6.78385219699454,3.61940702665289,1.35474165701522,-0.270525024185417
1986-07-01,5.95331680466591,3.86277484323844,0.159154539808258,-0.478838529677716,,,,,,,,,,,,,,,,,,,,,0.199766118334089,,1986-07-01,6.95905034814088,3.60237200685913,1.55549233785218,-0.736475989352073
1986-10-01,5.35884982874355,3.93390115914527,-0.542001909974353,-1.01879195564271,,,,,,,,,,,,,,,,,,,,,0.929102037256452,,1986-10-01,7.16341414894707,3.58526967694109,1.78550963353545,-0.808760133815099
1987-01-01,4.00709902846551,3.45268509055243,-1.17192860736314,-1.36897167228346,,,,,,,,,,,,,,,,,,,,,2.52705024653449,,1987-01-01,7.43469659760118,3.57105415909451,2.07811535895941,-1.23620113649383
1987-04-01,4.89494902507164,3.59317120541374,-0.494807783048964,-0.683924475261108,,,,,,,,,,,,,,,,,,,,,1.89921174592836,,1987-04-01,7.77663578535042,3.58107268086611,2.40502676405125,-0.763121294209668
1987-07-01,5.5449245774263,3.65010609469921,0.06976543537749,-0.00107281346328136,,,,,,,,,,,,,,,,,,,,,1.0766179915737,,1987-07-01,8.08063606031262,3.58017408253107,2.71037493651601,-0.284048648486532
1987-10-01,6.10978935021572,3.9998172910727,0.110063413606666,0.315391973866099,,,,,,,,,,,,,,,,,,,,,0.657047774784278,,1987-10-01,8.32878905192756,3.5716193744613,2.9713599902356,0.510795778007889
1988-01-01,7.00783924736208,4.2007566485841,0.706704274485935,0.842520664193671,,,,,,,,,,,,,,,,,,,,,-0.480322803362083,,1988-01-01,8.48373895606531,3.54723701726821,3.162883430163,1.06068385969081
1988-04-01,5.7904738473066,3.99435335291986,-0.201056182073191,0.20743064659365,,Signal-to-noise Ratios,,,,Log Likelihood,,,,,,,,,,,,,,,1.4287408086934,,1988-04-01,8.59978722326307,3.50801341636443,3.33776709871642,0.793005679595524
1988-07-01,7.15100662598044,4.1500613289711,0.925914632523786,0.567478549562679,,lambda_g,0.0760463806033582,,,-333.918450238688,,,,,,,,,,,,,,,0.957947900019564,,1988-07-01,8.70707990409721,3.48429915620551,3.48063116978894,1.1194380120221
1988-10-01,8.2079254825735,4.03839774935495,2.15032885854108,0.918016385678129,,lambda_z,0.0615118528165851,,,,,,,,,,,,,,,,,,0.194643049426498,,1988-10-01,8.73380561163102,3.44700597800659,3.56329664462113,1.11325924009606
1989-01-01,9.95792410286272,4.43772281297888,3.3013398833944,1.32297520269435,,,,,,,,,,,,,,,,,,,,,-0.702806598862724,,1989-01-01,8.6832824902358,3.40735695762295,3.57224705380138,1.57537599773048
1989-04-01,7.95048718209913,3.91737724867409,2.07442130908799,0.283963007492048,,,,,,,,,,,,,,,,,,,,,1.26075141490087,,1989-04-01,8.58787859148817,3.33803396471261,3.58082764441926,0.478032446937618
1989-07-01,9.34878702530654,4.07431227796768,3.23731860835501,0.32994665819291,,State vector: [y_{t}* y_{t-1}* y_{t-2}* g_{t-1} g_{t-2} z_{t-1} z_{t-2}],,,,,,,,,,,,,,,,,,,-0.911865856306536,,1989-07-01,8.5475931510032,3.29838396984879,3.60001719623002,0.600573596364029
1989-10-01,10.9719139160352,4.46718012991287,4.27114372116593,0.866984977419349,,Initial State Vector,,,,,,,,,,,,,,,,,,,-3.06211297503523,,1989-10-01,8.36313397064061,3.24395947069477,3.49719476459845,1.42922195177488
1990-01-01,10.3240883801574,3.99498395252823,4.33161245136507,0.618736695089638,,366.648415876755,365.371082960394,364.093750044033,1.27733291636093,1.27733291636093,0,0,,,,,,,,,,,,,-3.00392855215742,,1990-01-01,8.09001199425999,3.16157133857021,3.34765498640468,0.918956398542093
