4.1606
3.0033
3.0968
3.2746
3.0208
2.9495
2.9181
3.2694
2.9711
2.6746
2.5944
2.3452
2.1279
1.3452
0.88092
0.82986
1.0702
1.4254
1.6277
1.4864
1.1955
1.1558
1.5774
1.9181
2.1348
2.2898
2.6323
2.6865
2.9984
3.4503
4.1967
4.2485
3.828
3.3082
3.1905
3.0161
3.0743
3.0295
2.4013
2.1535
1.8744
1.715
1.5645
1.3514
1.4402
1.5481
0.92882
0.68492
0.76419
0.50512
0.50187
0.50963
0.52776
0.63745
0.72959
0.85541
0.79202
0.79109
0.88595
0.59008
0.05017
-0.045033
0.10718
0.29323
0.34783
0.22759
0.13214
0.34428
0.31197
0.086119
-0.18587
-0.43913
-0.34114
-0.37923
-0.46008
-0.48502
-0.32286
-0.31852
-0.33591
-0.27089
0.040821
0.35783
0.38499
0.32612
0.18291
0.1961
0.28099
0.22933
0.34656
0.31067
0.15928
0.42111
0.55393
0.50149
0.49654
0.43233
0.24839
0.33393
0.68913
1.4065
1.5049
1.8025
-0.27493
-1.3895
-1.5482
-1.2401
-0.93274
-0.25032
-0.10667
-0.68722
-0.67269
-0.04953
0.056943
0.38458
0.28039
0.33237
0.63421
0.23074
-0.10028
0.20639
0.60205
1.0355
1.4452
1.5283
1.4352
1.367
1.1969
0.6215
0.4155
0.4657
0.27403
0.24371
0.076827
-0.068208
0.105
0.5025
0.80071
0.81528
0.9686
